TUCASEID,newAct,remote,TUACTDUR24
20180112170523,Travelling,Remote,40.0
20180112170523,Working,Remote,180.0
20180112170573,Doing housework,Non-remote,0.0
20180112170573,Eating & Drinking,Non-remote,30.0
20180112170573,Exercising,Non-remote,0.0
20180112170573,Sleeping,Non-remote,505.0
20180112170573,Socialising & relaxing,Non-remote,0.0
20180112170573,Travelling,Non-remote,75.0
20180112170573,Working,Non-remote,360.0
20180112170611,Doing housework,Non-remote,0.0
20180112170611,Eating & Drinking,Non-remote,10.0
20180112170611,Exercising,Non-remote,0.0
20180112170611,Sleeping,Non-remote,780.0
20180112170611,Socialising & relaxing,Non-remote,260.0
20180112170611,Travelling,Non-remote,40.0
20180112170611,Working,Non-remote,295.0
20180112170630,Doing housework,Non-remote,0.0
20180112170630,Eating & Drinking,Non-remote,75.0
20180112170630,Exercising,Non-remote,30.0
20180112170630,Sleeping,Non-remote,470.0
20180112170630,Socialising & relaxing,Non-remote,90.0
20180112170630,Travelling,Non-remote,185.0
20180112170630,Working,Non-remote,450.0
20180112170643,Doing housework,Non-remote,0.0
20180112170643,Eating & Drinking,Non-remote,163.0
20180112170643,Exercising,Non-remote,0.0
20180112170643,Sleeping,Non-remote,613.0
20180112170643,Socialising & relaxing,Non-remote,30.0
20180112170643,Travelling,Non-remote,10.0
20180112170643,Working,Non-remote,607.0
20180112170651,Doing housework,Non-remote,0.0
20180112170651,Eating & Drinking,Non-remote,45.0
20180112170651,Exercising,Non-remote,0.0
20180112170651,Sleeping,Non-remote,365.0
20180112170651,Socialising & relaxing,Non-remote,180.0
20180112170651,Travelling,Non-remote,25.0
20180112170651,Working,Non-remote,705.0
20180112170673,Doing housework,Non-remote,0.0
20180112170673,Eating & Drinking,Non-remote,30.0
20180112170673,Exercising,Non-remote,0.0
20180112170673,Sleeping,Non-remote,465.0
20180112170673,Socialising & relaxing,Non-remote,95.0
20180112170673,Travelling,Non-remote,180.0
20180112170673,Working,Non-remote,480.0
20180112170676,Doing housework,Non-remote,10.0
20180112170676,Eating & Drinking,Non-remote,45.0
20180112170676,Exercising,Non-remote,0.0
20180112170676,Sleeping,Non-remote,540.0
20180112170676,Socialising & relaxing,Non-remote,190.0
20180112170676,Travelling,Non-remote,60.0
20180112170676,Working,Non-remote,445.0
20180112170681,Doing housework,Non-remote,0.0
20180112170681,Eating & Drinking,Non-remote,115.0
20180112170681,Exercising,Non-remote,0.0
20180112170681,Sleeping,Non-remote,605.0
20180112170681,Socialising & relaxing,Non-remote,55.0
20180112170681,Travelling,Non-remote,135.0
20180112170681,Working,Non-remote,425.0
20180112170685,Doing housework,Non-remote,0.0
20180112170685,Eating & Drinking,Non-remote,90.0
20180112170685,Exercising,Non-remote,60.0
20180112170685,Sleeping,Non-remote,390.0
20180112170685,Socialising & relaxing,Non-remote,160.0
20180112170685,Travelling,Non-remote,0.0
20180112170685,Working,Non-remote,510.0
20180112170688,Doing housework,Non-remote,0.0
20180112170688,Eating & Drinking,Non-remote,60.0
20180112170688,Exercising,Non-remote,0.0
20180112170688,Sleeping,Non-remote,510.0
20180112170688,Socialising & relaxing,Non-remote,270.0
20180112170688,Travelling,Non-remote,40.0
20180112170688,Working,Non-remote,490.0
20180112170690,Doing housework,Remote,45.0
20180112170690,Eating & Drinking,Remote,25.0
20180112170690,Exercising,Remote,0.0
20180112170690,Sleeping,Remote,600.0
20180112170690,Socialising & relaxing,Remote,110.0
20180112170690,Travelling,Remote,0.0
20180112170690,Working,Remote,560.0
20180112170713,Doing housework,Non-remote,0.0
20180112170713,Eating & Drinking,Non-remote,60.0
20180112170713,Exercising,Non-remote,0.0
20180112170713,Sleeping,Non-remote,423.0
20180112170713,Socialising & relaxing,Non-remote,255.0
20180112170713,Travelling,Non-remote,40.0
20180112170713,Working,Non-remote,489.0
20180112170728,Doing housework,Remote,90.0
20180112170728,Eating & Drinking,Remote,105.0
20180112170728,Exercising,Remote,0.0
20180112170728,Sleeping,Remote,585.0
20180112170728,Socialising & relaxing,Remote,120.0
20180112170728,Travelling,Remote,0.0
20180112170728,Working,Remote,420.0
20180112170743,Doing housework,Non-remote,0.0
20180112170743,Eating & Drinking,Non-remote,60.0
20180112170743,Exercising,Non-remote,0.0
20180112170743,Sleeping,Non-remote,480.0
20180112170743,Socialising & relaxing,Non-remote,428.0
20180112170743,Travelling,Non-remote,60.0
20180112170743,Working,Non-remote,360.0
20180112170758,Doing housework,Non-remote,0.0
20180112170758,Eating & Drinking,Non-remote,55.0
20180112170758,Exercising,Non-remote,0.0
20180112170758,Sleeping,Non-remote,550.0
20180112170758,Socialising & relaxing,Non-remote,145.0
20180112170758,Travelling,Non-remote,135.0
20180112170758,Working,Non-remote,480.0
20180112170779,Doing housework,Non-remote,0.0
20180112170779,Eating & Drinking,Non-remote,0.0
20180112170779,Exercising,Non-remote,0.0
20180112170779,Sleeping,Non-remote,522.0
20180112170779,Socialising & relaxing,Non-remote,105.0
20180112170779,Travelling,Non-remote,78.0
20180112170779,Working,Non-remote,526.0
20180112170789,Doing housework,Non-remote,30.0
20180112170789,Eating & Drinking,Non-remote,25.0
20180112170789,Exercising,Non-remote,0.0
20180112170789,Sleeping,Non-remote,485.0
20180112170789,Socialising & relaxing,Non-remote,270.0
20180112170789,Travelling,Non-remote,90.0
20180112170789,Working,Non-remote,473.0
20180112170803,Doing housework,Non-remote,0.0
20180112170803,Eating & Drinking,Non-remote,55.0
20180112170803,Exercising,Non-remote,0.0
20180112170803,Sleeping,Non-remote,485.0
20180112170803,Socialising & relaxing,Non-remote,10.0
20180112170803,Travelling,Non-remote,30.0
20180112170803,Working,Non-remote,690.0
20180112170809,Doing housework,Non-remote,0.0
20180112170809,Eating & Drinking,Non-remote,95.0
20180112170809,Exercising,Non-remote,30.0
20180112170809,Sleeping,Non-remote,496.0
20180112170809,Socialising & relaxing,Non-remote,90.0
20180112170809,Travelling,Non-remote,125.0
20180112170809,Working,Non-remote,500.0
20180112170823,Doing housework,Non-remote,0.0
20180112170823,Eating & Drinking,Non-remote,60.0
20180112170823,Exercising,Non-remote,0.0
20180112170823,Sleeping,Non-remote,510.0
20180112170823,Socialising & relaxing,Non-remote,240.0
20180112170823,Travelling,Non-remote,20.0
20180112170823,Working,Non-remote,530.0
20180112170831,Doing housework,Non-remote,0.0
20180112170831,Eating & Drinking,Non-remote,30.0
20180112170831,Exercising,Non-remote,0.0
20180112170831,Sleeping,Non-remote,500.0
20180112170831,Socialising & relaxing,Non-remote,95.0
20180112170831,Travelling,Non-remote,95.0
20180112170831,Working,Non-remote,484.0
20180112170859,Doing housework,Remote,0.0
20180112170859,Eating & Drinking,Remote,85.0
20180112170859,Exercising,Remote,12.0
20180112170859,Sleeping,Remote,420.0
20180112170859,Socialising & relaxing,Remote,15.0
20180112170859,Travelling,Remote,46.0
20180112170859,Working,Remote,782.0
20180112170873,Doing housework,Non-remote,0.0
20180112170873,Eating & Drinking,Non-remote,25.0
20180112170873,Exercising,Non-remote,0.0
20180112170873,Sleeping,Non-remote,420.0
20180112170873,Socialising & relaxing,Non-remote,207.0
20180112170873,Travelling,Non-remote,60.0
20180112170873,Working,Non-remote,705.0
20180112170881,Doing housework,Non-remote,0.0
20180112170881,Eating & Drinking,Non-remote,30.0
20180112170881,Exercising,Non-remote,0.0
20180112170881,Sleeping,Non-remote,450.0
20180112170881,Socialising & relaxing,Non-remote,90.0
20180112170881,Travelling,Non-remote,60.0
20180112170881,Working,Non-remote,750.0
20180112170886,Doing housework,Non-remote,0.0
20180112170886,Eating & Drinking,Non-remote,0.0
20180112170886,Exercising,Non-remote,0.0
20180112170886,Sleeping,Non-remote,827.0
20180112170886,Socialising & relaxing,Non-remote,50.0
20180112170886,Travelling,Non-remote,15.0
20180112170886,Working,Non-remote,483.0
20180112170915,Doing housework,Remote,0.0
20180112170915,Eating & Drinking,Remote,65.0
20180112170915,Exercising,Remote,0.0
20180112170915,Sleeping,Remote,500.0
20180112170915,Socialising & relaxing,Remote,185.0
20180112170915,Travelling,Remote,10.0
20180112170915,Working,Remote,480.0
20180112170928,Doing housework,Non-remote,0.0
20180112170928,Eating & Drinking,Non-remote,30.0
20180112170928,Exercising,Non-remote,0.0
20180112170928,Sleeping,Non-remote,450.0
20180112170928,Socialising & relaxing,Non-remote,120.0
20180112170928,Travelling,Non-remote,205.0
20180112170928,Working,Non-remote,370.0
20180112170997,Doing housework,Non-remote,0.0
20180112170997,Eating & Drinking,Non-remote,70.0
20180112170997,Exercising,Non-remote,10.0
20180112170997,Sleeping,Non-remote,485.0
20180112170997,Socialising & relaxing,Non-remote,85.0
20180112170997,Travelling,Non-remote,45.0
20180112170997,Working,Non-remote,570.0
20180112171006,Doing housework,Non-remote,0.0
20180112171006,Eating & Drinking,Non-remote,30.0
20180112171006,Exercising,Non-remote,0.0
20180112171006,Sleeping,Non-remote,534.0
20180112171006,Socialising & relaxing,Non-remote,79.0
20180112171006,Travelling,Non-remote,81.0
20180112171006,Working,Non-remote,598.0
20180112171055,Doing housework,Non-remote,0.0
20180112171055,Eating & Drinking,Non-remote,0.0
20180112171055,Exercising,Non-remote,0.0
20180112171055,Sleeping,Non-remote,390.0
20180112171055,Socialising & relaxing,Non-remote,340.0
20180112171055,Travelling,Non-remote,35.0
20180112171055,Working,Non-remote,490.0
20180112171061,Doing housework,Non-remote,0.0
20180112171061,Eating & Drinking,Non-remote,45.0
20180112171061,Exercising,Non-remote,0.0
20180112171061,Sleeping,Non-remote,450.0
20180112171061,Socialising & relaxing,Non-remote,195.0
20180112171061,Travelling,Non-remote,85.0
20180112171061,Working,Non-remote,540.0
20180112171068,Doing housework,Non-remote,0.0
20180112171068,Eating & Drinking,Non-remote,20.0
20180112171068,Exercising,Non-remote,0.0
20180112171068,Sleeping,Non-remote,540.0
20180112171068,Socialising & relaxing,Non-remote,135.0
20180112171068,Travelling,Non-remote,50.0
20180112171068,Working,Non-remote,575.0
20180112171069,Doing housework,Non-remote,0.0
20180112171069,Eating & Drinking,Non-remote,15.0
20180112171069,Exercising,Non-remote,0.0
20180112171069,Sleeping,Non-remote,480.0
20180112171069,Socialising & relaxing,Non-remote,166.0
20180112171069,Travelling,Non-remote,25.0
20180112171069,Working,Non-remote,445.0
20180112171096,Doing housework,Non-remote,5.0
20180112171096,Eating & Drinking,Non-remote,95.0
20180112171096,Exercising,Non-remote,0.0
20180112171096,Sleeping,Non-remote,475.0
20180112171096,Socialising & relaxing,Non-remote,253.0
20180112171096,Travelling,Non-remote,30.0
20180112171096,Working,Non-remote,440.0
20180112171126,Doing housework,Remote,75.0
20180112171126,Eating & Drinking,Remote,165.0
20180112171126,Exercising,Remote,0.0
20180112171126,Sleeping,Remote,478.0
20180112171126,Socialising & relaxing,Remote,180.0
20180112171126,Travelling,Remote,30.0
20180112171126,Working,Remote,420.0
20180112171150,Doing housework,Non-remote,0.0
20180112171150,Eating & Drinking,Non-remote,75.0
20180112171150,Exercising,Non-remote,12.0
20180112171150,Sleeping,Non-remote,466.0
20180112171150,Socialising & relaxing,Non-remote,120.0
20180112171150,Travelling,Non-remote,72.0
20180112171150,Working,Non-remote,513.0
20180112171206,Doing housework,Non-remote,0.0
20180112171206,Eating & Drinking,Non-remote,150.0
20180112171206,Exercising,Non-remote,60.0
20180112171206,Sleeping,Non-remote,420.0
20180112171206,Socialising & relaxing,Non-remote,208.0
20180112171206,Travelling,Non-remote,32.0
20180112171206,Working,Non-remote,525.0
20180112171223,Doing housework,Non-remote,0.0
20180112171223,Eating & Drinking,Non-remote,30.0
20180112171223,Exercising,Non-remote,0.0
20180112171223,Sleeping,Non-remote,330.0
20180112171223,Socialising & relaxing,Non-remote,225.0
20180112171223,Travelling,Non-remote,30.0
20180112171223,Working,Non-remote,780.0
20180112171224,Doing housework,Non-remote,0.0
20180112171224,Eating & Drinking,Non-remote,60.0
20180112171224,Exercising,Non-remote,0.0
20180112171224,Sleeping,Non-remote,390.0
20180112171224,Socialising & relaxing,Non-remote,115.0
20180112171224,Travelling,Non-remote,40.0
20180112171224,Working,Non-remote,810.0
20180112171234,Doing housework,Remote,5.0
20180112171234,Eating & Drinking,Remote,30.0
20180112171234,Exercising,Remote,0.0
20180112171234,Sleeping,Remote,630.0
20180112171234,Socialising & relaxing,Remote,540.0
20180112171234,Travelling,Remote,15.0
20180112171234,Working,Remote,105.0
20180112171257,Doing housework,Non-remote,0.0
20180112171257,Eating & Drinking,Non-remote,60.0
20180112171257,Exercising,Non-remote,0.0
20180112171257,Sleeping,Non-remote,542.0
20180112171257,Socialising & relaxing,Non-remote,75.0
20180112171257,Travelling,Non-remote,92.0
20180112171257,Working,Non-remote,597.0
20180112171280,Doing housework,Non-remote,60.0
20180112171280,Eating & Drinking,Non-remote,23.0
20180112171280,Exercising,Non-remote,0.0
20180112171280,Sleeping,Non-remote,420.0
20180112171280,Socialising & relaxing,Non-remote,37.0
20180112171280,Travelling,Non-remote,105.0
20180112171280,Working,Non-remote,525.0
20180112171299,Doing housework,Non-remote,0.0
20180112171299,Eating & Drinking,Non-remote,55.0
20180112171299,Exercising,Non-remote,90.0
20180112171299,Sleeping,Non-remote,550.0
20180112171299,Socialising & relaxing,Non-remote,80.0
20180112171299,Travelling,Non-remote,83.0
20180112171299,Working,Non-remote,492.0
20180112171314,Doing housework,Non-remote,0.0
20180112171314,Eating & Drinking,Non-remote,65.0
20180112171314,Exercising,Non-remote,0.0
20180112171314,Sleeping,Non-remote,525.0
20180112171314,Socialising & relaxing,Non-remote,160.0
20180112171314,Travelling,Non-remote,80.0
20180112171314,Working,Non-remote,428.0
20180112171328,Doing housework,Non-remote,75.0
20180112171328,Eating & Drinking,Non-remote,50.0
20180112171328,Exercising,Non-remote,45.0
20180112171328,Sleeping,Non-remote,450.0
20180112171328,Socialising & relaxing,Non-remote,165.0
20180112171328,Travelling,Non-remote,60.0
20180112171328,Working,Non-remote,500.0
20180112171331,Doing housework,Non-remote,0.0
20180112171331,Eating & Drinking,Non-remote,15.0
20180112171331,Exercising,Non-remote,0.0
20180112171331,Sleeping,Non-remote,345.0
20180112171331,Socialising & relaxing,Non-remote,90.0
20180112171331,Travelling,Non-remote,285.0
20180112171331,Working,Non-remote,530.0
20180112171337,Doing housework,Non-remote,15.0
20180112171337,Eating & Drinking,Non-remote,56.0
20180112171337,Exercising,Non-remote,40.0
20180112171337,Sleeping,Non-remote,435.0
20180112171337,Socialising & relaxing,Non-remote,175.0
20180112171337,Travelling,Non-remote,16.0
20180112171337,Working,Non-remote,461.0
20180112171350,Doing housework,Non-remote,150.0
20180112171350,Eating & Drinking,Non-remote,45.0
20180112171350,Exercising,Non-remote,0.0
20180112171350,Sleeping,Non-remote,394.0
20180112171350,Socialising & relaxing,Non-remote,120.0
20180112171350,Travelling,Non-remote,41.0
20180112171350,Working,Non-remote,504.0
20180112171358,Doing housework,Non-remote,10.0
20180112171358,Eating & Drinking,Non-remote,40.0
20180112171358,Exercising,Non-remote,0.0
20180112171358,Sleeping,Non-remote,480.0
20180112171358,Socialising & relaxing,Non-remote,90.0
20180112171358,Travelling,Non-remote,106.0
20180112171358,Working,Non-remote,459.0
20180112171362,Doing housework,Non-remote,230.0
20180112171362,Eating & Drinking,Non-remote,20.0
20180112171362,Exercising,Non-remote,0.0
20180112171362,Sleeping,Non-remote,533.0
20180112171362,Socialising & relaxing,Non-remote,0.0
20180112171362,Travelling,Non-remote,50.0
20180112171362,Working,Non-remote,495.0
20180112171371,Doing housework,Non-remote,0.0
20180112171371,Eating & Drinking,Non-remote,30.0
20180112171371,Exercising,Non-remote,0.0
20180112171371,Sleeping,Non-remote,540.0
20180112171371,Socialising & relaxing,Non-remote,225.0
20180112171371,Travelling,Non-remote,135.0
20180112171371,Working,Non-remote,490.0
20180112171397,Doing housework,Non-remote,0.0
20180112171397,Eating & Drinking,Non-remote,35.0
20180112171397,Exercising,Non-remote,0.0
20180112171397,Sleeping,Non-remote,525.0
20180112171397,Socialising & relaxing,Non-remote,125.0
20180112171397,Travelling,Non-remote,143.0
20180112171397,Working,Non-remote,513.0
20180112171402,Doing housework,Non-remote,0.0
20180112171402,Eating & Drinking,Non-remote,55.0
20180112171402,Exercising,Non-remote,0.0
20180112171402,Sleeping,Non-remote,588.0
20180112171402,Socialising & relaxing,Non-remote,180.0
20180112171402,Travelling,Non-remote,109.0
20180112171402,Working,Non-remote,479.0
20180112171404,Doing housework,Non-remote,0.0
20180112171404,Eating & Drinking,Non-remote,30.0
20180112171404,Exercising,Non-remote,0.0
20180112171404,Sleeping,Non-remote,520.0
20180112171404,Socialising & relaxing,Non-remote,0.0
20180112171404,Travelling,Non-remote,70.0
20180112171404,Working,Non-remote,780.0
20180112171406,Doing housework,Non-remote,0.0
20180112171406,Eating & Drinking,Non-remote,120.0
20180112171406,Exercising,Non-remote,60.0
